"case","event","startTime","completeTime","LoanGoal","ApplicationType","RequestedAmount","Action","FirstWithdrawalAmount","NumberOfTerms","Accepted","OfferID","org:resource","MonthlyCost","EventOrigin","EventID","Selected","CreditScore","OfferedAmount"
"Application_288856123","A_Cancelled","2016/03/09 13:02:12.203","2016/03/09 13:02:12.203","Unknown","New credit","0.0","statechange","10000.0","58","true","Offer_2136741549","User_17","197.0","Application","ApplState_210062118","false","0","10000.0"
"Application_288856123","O_Cancelled","2016/03/09 13:02:12.228","2016/03/09 13:02:12.228","Unknown","New credit","0.0","statechange","10000.0","58","true","Offer_2136741549","User_17","197.0","Offer","OfferState_2058560778","false","0","10000.0"
"Application_1789438034","A_Create Application","2016/03/10 10:39:19.151","2016/03/10 10:39:19.151","Car","Limit raise","16000.0","Created",,,,,"User_5",,"Application","Application_1789438034",,,
"Application_1789438034","A_Concept","2016/03/10 10:39:19.154","2016/03/10 10:39:19.154","Car","Limit raise","16000.0","statechange",,,,,"User_5",,"Application","ApplState_269504640",,,
"Application_1789438034","A_Concept","2016/03/10 10:39:19.154","2016/03/10 10:39:19.154","Car","Limit raise","16000.0","statechange",,,,,"User_5",,"Application","ApplState_269504640",,,
"Application_1789438034","W_Complete application","2016/03/10 10:39:19.333","2016/03/10 10:48:28.667","Car","Limit raise","16000.0","Deleted",,,,,"User_5",,"Workflow","Workitem_1449150608",,,
"Application_1789438034","A_Accepted","2016/03/10 10:41:32.674","2016/03/10 10:41:32.674","Car","Limit raise","16000.0","statechange",,,,,"User_5",,"Application","ApplState_1366804045",,,
"Application_1789438034","O_Create Offer","2016/03/10 10:47:55.791","2016/03/10 10:47:55.791","Car","Limit raise","16000.0","Created","0.0","127","false",,"User_5","160.0","Offer","Offer_1175716001","true","846","16000.0"
"Application_1789438034","O_Created","2016/03/10 10:47:58.258","2016/03/10 10:47:58.258","Car","Limit raise","16000.0","statechange","0.0","127","false","Offer_1175716001","User_5","160.0","Offer","OfferState_1798908417","true","846","16000.0"
"Application_1789438034","O_Created","2016/03/10 10:47:58.258","2016/03/10 10:47:58.258","Car","Limit raise","16000.0","statechange","0.0","127","false","Offer_1175716001","User_5","160.0","Offer","OfferState_1798908417","true","846","16000.0"
"Application_1789438034","W_Call after offers","2016/03/10 10:48:28.677","2016/03/10 15:21:42.429","Car","Limit raise","16000.0","Deleted","0.0","127","false","Offer_1175716001","User_114","160.0","Workflow","Workitem_1263942610","true","846","16000.0"
"Application_1789438034","A_Complete","2016/03/10 10:48:28.679","2016/03/10 10:48:28.679","Car","Limit raise","16000.0","statechange","0.0","127","false","Offer_1175716001","User_5","160.0","Application","ApplState_314665214","true","846","16000.0"
"Application_412709395","A_Create Application","2016/03/12 13:26:56.499","2016/03/12 13:26:56.499","Home improvement","New credit","5000.0","Created",,,,,"User_1",,"Application","Application_412709395",,,
"Application_412709395","A_Create Application","2016/03/12 13:26:56.499","2016/03/12 13:26:56.499","Home improvement","New credit","5000.0","Created",,,,,"User_1",,"Application","Application_412709395",,,
"Application_412709395","W_Complete application","2016/03/12 14:07:23.419","2016/03/14 18:55:48.899","Home improvement","New credit","5000.0","Deleted",,,,,"User_32",,"Workflow","Workitem_1512652385",,,
"Application_412709395","A_Concept","2016/03/12 14:07:23.422","2016/03/12 14:07:23.422","Home improvement","New credit","5000.0","statechange",,,,,"User_24",,"Application","ApplState_1873330278",,,
"Application_412709395","A_Accepted","2016/03/14 18:44:36.160","2016/03/14 18:44:36.160","Home improvement","New credit","5000.0","statechange",,,,,"User_32",,"Application","ApplState_810014501",,,
"Application_412709395","O_Create Offer","2016/03/14 18:53:50.227","2016/03/14 18:53:50.227","Home improvement","New credit","5000.0","Created","1800.0","60","true",,"User_32","136.35","Offer","Offer_1577233130","false","0","7000.0"
"Application_412709395","O_Created","2016/03/14 18:53:51.657","2016/03/14 18:53:51.657","Home improvement","New credit","5000.0","statechange","1800.0","60","true","Offer_1577233130","User_32","136.35","Offer","OfferState_1715058865","false","0","7000.0"
"Application_412709395","O_Created","2016/03/14 18:53:51.657","2016/03/14 18:53:51.657","Home improvement","New credit","5000.0","statechange","1800.0","60","true","Offer_1577233130","User_32","136.35","Offer","OfferState_1715058865","false","0","7000.0"
"Application_412709395","W_Call after offers","2016/03/14 18:55:48.911","2016/04/13 12:21:41.168","Home improvement","New credit","5000.0","Deleted","1800.0","60","true","Offer_1577233130","User_3","136.35","Workflow","Workitem_1221623436","false","0","7000.0"
"Application_412709395","A_Complete","2016/03/14 18:55:48.914","2016/03/14 18:55:48.914","Home improvement","New credit","5000.0","statechange","1800.0","60","true","Offer_1577233130","User_32","136.35","Application","ApplState_1815582151","false","0","7000.0"
"Application_412709395","A_Cancelled","2016/04/13 12:21:41.120","2016/04/13 12:21:41.120","Home improvement","New credit","5000.0","statechange","1800.0","60","true","Offer_1577233130","User_3","136.35","Application","ApplState_1167931169","false","0","7000.0"
"Application_412709395","O_Cancelled","2016/04/13 12:21:41.152","2016/04/13 12:21:41.152","Home improvement","New credit","5000.0","statechange","1800.0","60","true","Offer_1577233130","User_3","136.35","Offer","OfferState_84822702","false","0","7000.0"
"Application_200844854","A_Create Application","2016/03/16 10:11:41.270","2016/03/16 10:11:41.270","Remaining debt home","New credit","50000.0","Created",,,,,"User_43",,"Application","Application_200844854",,,
"Application_200844854","A_Create Application","2016/03/16 10:11:41.270","2016/03/16 10:11:41.270","Remaining debt home","New credit","50000.0","Created",,,,,"User_43",,"Application","Application_200844854",,,
"Application_200844854","W_Complete application","2016/03/16 10:11:41.286","2016/03/16 10:30:37.650","Remaining debt home","New credit","50000.0","Deleted",,,,,"User_43",,"Workflow","Workitem_2010655171",,,
"Application_200844854","A_Concept","2016/03/16 10:11:41.289","2016/03/16 10:11:41.289","Remaining debt home","New credit","50000.0","statechange",,,,,"User_43",,"Application","ApplState_40880989",,,
"Application_200844854","A_Accepted","2016/03/16 10:15:37.798","2016/03/16 10:15:37.798","Remaining debt home","New credit","50000.0","statechange",,,,,"User_43",,"Application","ApplState_1882725767",,,
"Application_200844854","O_Create Offer","2016/03/16 10:21:45.993","2016/03/16 10:21:45.993","Remaining debt home","New credit","50000.0","Created","50000.0","180","true",,"User_43","387.56","Offer","Offer_2090059738","false","0","50000.0"
"Application_200844854","O_Created","2016/03/16 10:21:47.459","2016/03/16 10:21:47.459","Remaining debt home","New credit","50000.0","statechange","50000.0","180","true","Offer_2090059738","User_43","387.56","Offer","OfferState_1062405188","false","0","50000.0"
"Application_200844854","O_Created","2016/03/16 10:21:47.459","2016/03/16 10:21:47.459","Remaining debt home","New credit","50000.0","statechange","50000.0","180","true","Offer_2090059738","User_43","387.56","Offer","OfferState_1062405188","false","0","50000.0"
"Application_200844854","W_Call after offers","2016/03/16 10:30:37.664","2016/03/16 10:48:53.828","Remaining debt home","New credit","50000.0","Deleted","50000.0","180","true","Offer_2090059738","User_43","387.56","Workflow","Workitem_1836572256","false","0","50000.0"
"Application_200844854","A_Complete","2016/03/16 10:30:37.666","2016/03/16 10:30:37.666","Remaining debt home","New credit","50000.0","statechange","50000.0","180","true","Offer_2090059738","User_43","387.56","Application","ApplState_1111737435","false","0","50000.0"
"Application_200844854","A_Cancelled","2016/03/16 10:48:53.739","2016/03/16 10:48:53.739","Remaining debt home","New credit","50000.0","statechange","50000.0","180","true","Offer_2090059738","User_43","387.56","Application","ApplState_1538495714","false","0","50000.0"
"Application_200844854","O_Cancelled","2016/03/16 10:48:53.796","2016/03/16 10:48:53.796","Remaining debt home","New credit","50000.0","statechange","50000.0","180","true","Offer_2090059738","User_43","387.56","Offer","OfferState_296841791","false","0","50000.0"
"Application_825859186","A_Create Application","2016/03/19 16:34:37.889","2016/03/19 16:34:37.889","Remaining debt home","New credit","65000.0","Created",,,,,"User_38",,"Application","Application_825859186",,,
"Application_825859186","A_Create Application","2016/03/19 16:34:37.889","2016/03/19 16:34:37.889","Remaining debt home","New credit","65000.0","Created",,,,,"User_38",,"Application","Application_825859186",,,
"Application_825859186","W_Complete application","2016/03/19 16:34:37.906","2016/03/19 16:50:21.111","Remaining debt home","New credit","65000.0","Deleted",,,,,"User_38",,"Workflow","Workitem_1053137547",,,
"Application_825859186","A_Concept","2016/03/19 16:34:37.908","2016/03/19 16:34:37.908","Remaining debt home","New credit","65000.0","statechange",,,,,"User_38",,"Application","ApplState_1618761195",,,
"Application_825859186","A_Accepted","2016/03/19 16:38:08.623","2016/03/19 16:38:08.623","Remaining debt home","New credit","65000.0","statechange",,,,,"User_38",,"Application","ApplState_392919458",,,
"Application_825859186","O_Create Offer","2016/03/19 16:49:42.486","2016/03/19 16:49:42.486","Remaining debt home","New credit","65000.0","Created","65000.0","120","true",,"User_38","679.86","Offer","Offer_200608318","false","0","65000.0"
"Application_825859186","O_Created","2016/03/19 16:49:43.909","2016/03/19 16:49:43.909","Remaining debt home","New credit","65000.0","statechange","65000.0","120","true","Offer_200608318","User_38","679.86","Offer","OfferState_668190073","false","0","65000.0"
"Application_825859186","O_Create Offer","2016/03/19 16:50:02.760","2016/03/19 16:50:02.760","Remaining debt home","New credit","65000.0","Created","65000.0","180","true","Offer_200608318","User_38","503.83","Offer","Offer_548379606","false","0","65000.0"
"Application_825859186","O_Created","2016/03/19 16:50:04.073","2016/03/19 16:50:04.073","Remaining debt home","New credit","65000.0","statechange","65000.0","180","true","Offer_548379606","User_38","503.83","Offer","OfferState_992573808","false","0","65000.0"
"Application_825859186","O_Created","2016/03/19 16:50:04.073","2016/03/19 16:50:04.073","Remaining debt home","New credit","65000.0","statechange","65000.0","180","true","Offer_548379606","User_38","503.83","Offer","OfferState_992573808","false","0","65000.0"
"Application_825859186","W_Call after offers","2016/03/19 16:50:21.122","2016/03/23 21:02:12.445","Remaining debt home","New credit","65000.0","Deleted","65000.0","180","true","Offer_548379606","User_71","503.83","Workflow","Workitem_2143833742","false","0","65000.0"
"Application_825859186","A_Complete","2016/03/19 16:50:21.124","2016/03/19 16:50:21.124","Remaining debt home","New credit","65000.0","statechange","65000.0","180","true","Offer_548379606","User_38","503.83","Application","ApplState_1938585418","false","0","65000.0"
"Application_825859186","A_Cancelled","2016/03/23 21:02:12.392","2016/03/23 21:02:12.392","Remaining debt home","New credit","65000.0","statechange","65000.0","180","true","Offer_548379606","User_71","503.83","Application","ApplState_1983216508","false","0","65000.0"
"Application_825859186","O_Cancelled","2016/03/23 21:02:12.424","2016/03/23 21:02:12.424","Remaining debt home","New credit","65000.0","statechange","65000.0","180","true","Offer_548379606","User_71","503.83","Offer","OfferState_1078732391","false","0","65000.0"
"Application_825859186","O_Cancelled","2016/03/23 21:02:12.433","2016/03/23 21:02:12.433","Remaining debt home","New credit","65000.0","statechange","65000.0","180","true","Offer_200608318","User_71","503.83","Offer","OfferState_2133738851","false","0","65000.0"
"Application_647570318","A_Create Application","2016/03/21 16:45:17.693","2016/03/21 16:45:17.693","Home improvement","New credit","15000.0","Created",,,,,"User_1",,"Application","Application_647570318",,,
"Application_647570318","A_Create Application","2016/03/21 16:45:17.693","2016/03/21 16:45:17.693","Home improvement","New credit","15000.0","Created",,,,,"User_1",,"Application","Application_647570318",,,
"Application_647570318","W_Complete application","2016/03/21 16:56:24.527","2016/03/21 19:23:00.380","Home improvement","New credit","15000.0","Deleted",,,,,"User_37",,"Workflow","Workitem_2062488833",,,
"Application_647570318","A_Concept","2016/03/21 16:56:24.530","2016/03/21 16:56:24.530","Home improvement","New credit","15000.0","statechange",,,,,"User_31",,"Application","ApplState_2101125065",,,
"Application_647570318","A_Accepted","2016/03/21 19:18:31.200","2016/03/21 19:18:31.200","Home improvement","New credit","15000.0","statechange",,,,,"User_37",,"Application","ApplState_226791049",,,
"Application_647570318","O_Create Offer","2016/03/21 19:22:15.562","2016/03/21 19:22:15.562","Home improvement","New credit","15000.0","Created","14000.0","20","true",,"User_37","734.53","Offer","Offer_812813663","false","0","14000.0"
"Application_647570318","O_Created","2016/03/21 19:22:17.006","2016/03/21 19:22:17.006","Home improvement","New credit","15000.0","statechange","14000.0","20","true","Offer_812813663","User_37","734.53","Offer","OfferState_2104461405","false","0","14000.0"
"Application_647570318","A_Cancelled","2016/03/21 19:23:00.343","2016/03/21 19:23:00.343","Home improvement","New credit","15000.0","statechange","14000.0","20","true","Offer_812813663","User_37","734.53","Application","ApplState_1631844669","false","0","14000.0"
"Application_647570318","O_Cancelled","2016/03/21 19:23:00.368","2016/03/21 19:23:00.368","Home improvement","New credit","15000.0","statechange","14000.0","20","true","Offer_812813663","User_37","734.53","Offer","OfferState_1823620636","false","0","14000.0"
"Application_1697645995","A_Create Application","2016/03/22 19:44:07.644","2016/03/22 19:44:07.644","Home improvement","New credit","21500.0","Created",,,,,"User_1",,"Application","Application_1697645995",,,
"Application_1697645995","A_Create Application","2016/03/22 19:44:07.644","2016/03/22 19:44:07.644","Home improvement","New credit","21500.0","Created",,,,,"User_1",,"Application","Application_1697645995",,,
"Application_1697645995","W_Complete application","2016/03/22 19:52:37.919","2016/03/23 10:15:25.382","Home improvement","New credit","21500.0","Deleted",,,,,"User_24",,"Workflow","Workitem_2089042058",,,
"Application_1697645995","A_Concept","2016/03/22 19:52:37.923","2016/03/22 19:52:37.923","Home improvement","New credit","21500.0","statechange",,,,,"User_24",,"Application","ApplState_271602655",,,
